transaction_id,transaction_date,transaction_time,store_location,product_category,product_type,product_detail,Size,unit_price,quantity,total,payment_type,customer_id
T100873,10/18/2024,5:16 AM,Suburb,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,4.62,1,4.62,Mobile,C3734
T101116,10/18/2024,1:05 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,3.62,1,3.62,Card,C7411
T101373,10/18/2024,2:48 AM,Mall,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,3.88,1,3.88,Card,C9352
T102152,10/18/2024,3:30 PM,Mall,Coffee,Espresso,Espresso , Medium,3.44,1,3.44,Card,C5554
T102346,10/18/2024,10:14 PM,Mall,Coffee,Cappuccino,Cappuccino , Medium,4.16,1,4.16,Card,C9398
T102578,10/18/2024,1:58 AM,Downtown,Beverage,Smoothie,Smoothie , Large,2.39,1,2.39,Card,C6219
T100118,10/19/2024,7:23 PM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Large,4.36,1,4.36,Card,C1490
T100996,10/19/2024,5:43 PM,Mall,Coffee,Americano,Americano , Large,2.61,1,2.61,Cash,C8546
T101145,10/19/2024,9:14 AM,Downtown,Coffee,Flat White,Flat White , Large,4.01,2,8.02,Card,C3508
T101298,10/19/2024,3:26 PM,Mall,Coffee,Latte,Latte , Small,2.8,1,2.8,Card,C1474
T101334,10/19/2024,8:19 AM,Mall,Pastry,Muffin,Muffin , Medium,2.17,1,2.17,Card,C2856
T101480,10/19/2024,3:51 AM,Mall,Coffee,Latte,Latte , Medium,3.1,1,3.1,Card,C6390
T101523,10/19/2024,11:30 PM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.6,1,4.6,Card,C6968
T101531,10/19/2024,12:03 AM,Airport,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,5.98,1,5.98,Card,C3204
T101910,10/19/2024,12:31 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,4.28,1,4.28,Card,C2510
T101949,10/19/2024,3:05 PM,Downtown,Pastry,Bagel,Bagel , Small,2.5,1,2.5,Card,C9186
T102006,10/19/2024,5:30 AM,University,Beverage,Iced Tea,Iced Tea , Small,2.25,1,2.25,Card,C4483
T102136,10/19/2024,9:02 AM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,5.88,2,11.76,Mobile,C5410
T102215,10/19/2024,3:42 PM,Mall,Coffee,Mocha,Mocha , Small,3.81,1,3.81,Card,C8307
T102237,10/19/2024,1:38 AM,Mall,Coffee,Espresso,Espresso , Medium,3.45,1,3.45,Cash,C1000
T102715,10/19/2024,4:53 PM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,5.22,1,5.22,Cash,C4747
T100020,10/20/2024,6:43 AM,Suburb,Coffee,Mocha,Mocha , Medium,3.63,1,3.63,Cash,C5472
T100226,10/20/2024,1:12 AM,Downtown,Beverage,Iced Tea,Iced Tea , Medium,2.4,2,4.8,Cash,C2029
T100790,10/20/2024,12:23 AM,Downtown,Coffee,Espresso,Espresso , Small,4.61,1,4.61,Mobile,C8307
T100901,10/20/2024,12:05 PM,Airport,Pastry,Scone,Scone , Medium,1.51,1,1.51,Card,C5599
T101096,10/20/2024,9:51 AM,Mall,Coffee,Latte,Latte , Large,3.07,1,3.07,Cash,C1114
T101180,10/20/2024,2:00 PM,Suburb,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,4.64,1,4.64,Card,C2517
T102036,10/20/2024,3:00 PM,Airport,Tea,Chai,Chai , Large,2.23,1,2.23,Cash,C1677
T102923,10/20/2024,9:13 PM,University,Beverage,Lemonade,Lemonade , Large,4.17,1,4.17,Card,C8902
T100199,10/21/2024,10:52 PM,University,Coffee,Espresso,Espresso , Large,4.06,1,4.06,Cash,C6937
T101055,10/21/2024,1:04 PM,Suburb,Pastry,Scone,Scone , Large,1.87,1,1.87,Cash,C4191
T101383,10/21/2024,11:52 PM,Mall,Pastry,Croissant,Croissant , Large,1.6,1,1.6,Mobile,C9176
T101534,10/21/2024,10:51 AM,Downtown,Coffee,Americano,Americano , Medium,3.16,1,3.16,Card,C9089
T101668,10/21/2024,1:21 AM,Mall,Coffee,Americano,Americano , Small,4.75,1,4.75,Mobile,C8044
T101927,10/21/2024,5:25 AM,University,Coffee,Cappuccino,Cappuccino , Medium,3.4,1,3.4,Cash,C2428
T102663,10/21/2024,2:54 PM,University,Pastry,Scone,Scone , Medium,2.1,2,4.2,Card,C8059
T102817,10/21/2024,4:26 AM,University,Coffee,Latte,Latte , Large,4.23,1,4.23,Card,C6172
T100080,10/22/2024,11:36 AM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Large,5.45,1,5.45,Card,C8403
T101029,10/22/2024,5:10 PM,Downtown,Coffee,Espresso,Espresso , Large,3.49,1,3.49,Card,C2182
T101053,10/22/2024,4:18 AM,Downtown,Pastry,Muffin,Muffin , Medium,1.98,1,1.98,Card,C6269
T101153,10/22/2024,10:18 AM,Suburb,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,5.78,1,5.78,Card,C4672
T101378,10/22/2024,12:05 PM,Downtown,Pastry,Scone,Scone , Small,1.17,1,1.17,Card,C1544
T101407,10/22/2024,11:24 AM,Airport,Beverage,Lemonade,Lemonade , Small,3.09,1,3.09,Card,C5735
T101154,10/23/2024,6:34 PM,Suburb,Beverage,Smoothie,Smoothie , Small,2.93,1,2.93,Card,C8181
T101866,10/23/2024,8:08 PM,Mall,Beverage,Lemonade,Lemonade , Medium,2.03,1,2.03,Cash,C6220
T102823,10/23/2024,9:11 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,4.7,1,4.7,Card,C2365
T102967,10/23/2024,3:29 PM,University,Coffee,Latte,Latte , Small,3.33,1,3.33,Card,C3577
T100255,10/24/2024,1:31 AM,University,Tea,Chai,Chai , Medium,1.86,1,1.86,Card,C3153
T101945,10/24/2024,11:54 PM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.92,1,4.92,Card,C6220
T102188,10/24/2024,1:49 AM,Airport,Beverage,Smoothie,Smoothie , Small,3.62,1,3.62,Card,C5943
T100369,10/25/2024,7:04 PM,University,Coffee,Cappuccino,Cappuccino , Large,3.49,1,3.49,Card,C6048
T101118,10/25/2024,9:41 PM,University,Tea,Chai,Chai , Small,2.69,1,2.69,Card,C2758
T102026,10/25/2024,2:12 PM,Suburb,Pastry,Croissant,Croissant , Small,2.95,1,2.95,Card,C4754
T100913,10/26/2024,7:10 AM,Airport,Coffee,Latte,Latte , Medium,4.5,1,4.5,Card,C9482
T100979,10/26/2024,3:30 PM,Downtown,Pastry,Croissant,Croissant , Large,1.94,1,1.94,Card,C7327
T101888,10/26/2024,12:49 PM,Downtown,Beverage,Iced Tea,Iced Tea , Small,3.17,1,3.17,Mobile,C4392
T102137,10/26/2024,9:13 PM,Airport,Tea,Chai,Chai , Small,2.6,1,2.6,Card,C3580
T102290,10/26/2024,6:46 AM,Suburb,Coffee,Mocha,Mocha , Medium,3.18,1,3.18,Card,C9102
T102307,10/26/2024,2:57 PM,University,Coffee,Espresso,Espresso , Medium,2.79,1,2.79,Card,C2643
T100093,10/27/2024,2:08 PM,University,Coffee,Espresso,Espresso , Small,3.82,1,3.82,Card,C8845
T100624,10/27/2024,5:41 PM,University,Coffee,Mocha,Mocha , Small,3.4,1,3.4,Cash,C5014
T100857,10/27/2024,4:50 PM,Airport,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,6.31,1,6.31,Card,C7090
T101477,10/27/2024,11:33 AM,University,Tea,Green Tea,Green Tea , Medium,2.71,1,2.71,Card,C2462
T101615,10/27/2024,5:58 PM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,5.58,1,5.58,Card,C3451
T101802,10/27/2024,10:51 AM,Downtown,Coffee,Flat White,Flat White , Small,3.69,1,3.69,Card,C8849
T101874,10/27/2024,8:55 AM,Downtown,Beverage,Iced Tea,Iced Tea , Small,3.33,1,3.33,Mobile,C8940
T101969,10/27/2024,6:33 PM,Airport,Coffee,Espresso,Espresso , Large,4.69,1,4.69,Card,C3905
T102040,10/27/2024,11:00 PM,Mall,Coffee,Flat White,Flat White , Large,4.38,1,4.38,Cash,C1275
T102772,10/27/2024,2:42 PM,University,Sandwich,Chicken Sandwich,Chicken Sandwich , Large,3.87,2,7.74,Card,C6321
T102851,10/27/2024,8:04 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,5.99,1,5.99,Card,C7714
T100340,10/28/2024,9:37 AM,University,Tea,Black Tea,Black Tea , Medium,2.79,1,2.79,Card,C8510
T100520,10/28/2024,7:47 AM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,4.1,1,4.1,Card,C4158
T101132,10/28/2024,11:51 AM,Airport,Coffee,Flat White,Flat White , Large,1.8,1,1.8,Cash,C3594
T101158,10/28/2024,10:02 AM,Mall,Coffee,Americano,Americano , Medium,3.24,2,6.48,Card,C7388
T101272,10/28/2024,8:35 AM,Mall,Pastry,Scone,Scone , Small,2.07,1,2.07,Card,C3253
T101504,10/28/2024,10:05 AM,University,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,6.61,1,6.61,Card,C1357
T101536,10/28/2024,2:09 PM,University,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,6.21,2,12.42,Card,C2298
T102068,10/28/2024,8:46 PM,Mall,Coffee,Latte,Latte , Large,3.53,1,3.53,Card,C2092
T102143,10/28/2024,5:39 AM,Downtown,Pastry,Muffin,Muffin , Large,2.85,1,2.85,Card,C9602
T102258,10/28/2024,8:10 AM,Downtown,Coffee,Flat White,Flat White , Large,5.25,1,5.25,Card,C3588
T102627,10/28/2024,7:15 PM,Downtown,Coffee,Espresso,Espresso , Large,3.49,1,3.49,Cash,C6615
T102684,10/28/2024,4:10 PM,Mall,Coffee,Cappuccino,Cappuccino , Small,4.1,1,4.1,Card,C1337
T102803,10/28/2024,6:18 PM,Suburb,Sandwich,Chicken Sandwich,Chicken Sandwich , Small,6.83,1,6.83,Card,C4048
T100661,10/29/2024,8:46 PM,Mall,Coffee,Espresso,Espresso , Small,3.32,1,3.32,Mobile,C6605
T100713,10/29/2024,7:49 PM,Mall,Coffee,Espresso,Espresso , Large,3.98,2,7.96,Card,C5469
T100780,10/29/2024,11:02 AM,University,Tea,Green Tea,Green Tea , Small,3.17,1,3.17,Cash,C7597
T100881,10/29/2024,9:18 PM,Airport,Beverage,Smoothie,Smoothie , Small,2.23,2,4.46,Card,C8807
T101098,10/29/2024,6:24 AM,Airport,Pastry,Bagel,Bagel , Small,2.42,1,2.42,Mobile,C4980
T101130,10/29/2024,8:50 AM,Downtown,Tea,Black Tea,Black Tea , Medium,2.59,1,2.59,Card,C7457
T101290,10/29/2024,2:21 PM,Suburb,Tea,Herbal,Herbal , Large,3.23,1,3.23,Cash,C9709
T101432,10/29/2024,4:25 AM,University,Coffee,Espresso,Espresso , Large,3.05,1,3.05,Card,C6365
T101741,10/29/2024,7:05 AM,University,Beverage,Iced Tea,Iced Tea , Small,3.85,1,3.85,Card,C3592
T101970,10/29/2024,7:44 PM,Downtown,Coffee,Americano,Americano , Small,4.15,1,4.15,Cash,C9290
T102063,10/29/2024,6:43 PM,Mall,Beverage,Smoothie,Smoothie , Medium,2.46,2,4.92,Card,C9516
T102148,10/29/2024,12:55 AM,Downtown,Tea,Chai,Chai , Medium,2.88,1,2.88,Card,C4343
T102311,10/29/2024,7:30 AM,Suburb,Coffee,Latte,Latte , Large,4.17,1,4.17,Cash,C4411
T102769,10/29/2024,12:33 AM,Mall,Tea,Herbal,Herbal , Large,2.21,1,2.21,Card,C1746
T100075,10/30/2024,10:42 AM,Airport,Coffee,Americano,Americano , Large,4.2,1,4.2,Cash,C4098
T100264,10/30/2024,6:07 AM,Airport,Coffee,Espresso,Espresso , Small,3.04,1,3.04,Cash,C4584
T100273,10/30/2024,2:39 PM,Downtown,Coffee,Flat White,Flat White , Medium,3.92,1,3.92,Card,C7409
T100301,10/30/2024,10:36 AM,University,Coffee,Espresso,Espresso , Small,4.09,1,4.09,Card,C4196
T100323,10/30/2024,7:29 PM,University,Tea,Green Tea,Green Tea , Large,3.82,1,3.82,Mobile,C2733
T101638,10/30/2024,12:45 PM,Downtown,Coffee,Espresso,Espresso , Large,3.99,2,7.98,Mobile,C6551
T102075,10/30/2024,11:10 PM,Mall,Coffee,Flat White,Flat White , Large,4.13,1,4.13,Card,C6208
T102128,10/30/2024,7:56 PM,Mall,Pastry,Scone,Scone , Medium,1.28,1,1.28,Card,C4849
T102135,10/30/2024,3:28 AM,Airport,Beverage,Lemonade,Lemonade , Small,3.08,1,3.08,Card,C1015
T100404,10/31/2024,11:46 AM,University,Beverage,Iced Tea,Iced Tea , Medium,2.88,1,2.88,Card,C5709
T100674,10/31/2024,8:51 AM,Mall,Coffee,Cappuccino,Cappuccino , Large,4.71,1,4.71,Card,C8150
T101020,10/31/2024,6:17 AM,Downtown,Beverage,Lemonade,Lemonade , Medium,2.49,1,2.49,Cash,C1620
T101223,10/31/2024,5:26 AM,Downtown,Coffee,Cappuccino,Cappuccino , Small,4.74,1,4.74,Card,C9539
T101427,10/31/2024,8:39 AM,Downtown,Beverage,Smoothie,Smoothie , Small,2.63,1,2.63,Card,C9056
T101527,10/31/2024,5:09 PM,Mall,Coffee,Flat White,Flat White , Large,3.55,1,3.55,Cash,C1073
T101839,10/31/2024,7:05 AM,Mall,Tea,Black Tea,Black Tea , Medium,3.63,1,3.63,Card,C3060
T101905,10/31/2024,9:34 PM,University,Coffee,Latte,Latte , Medium,3.27,1,3.27,Card,C8335
T101996,10/31/2024,5:34 PM,Airport,Coffee,Cappuccino,Cappuccino , Large,3.84,1,3.84,Card,C4340
T102115,10/31/2024,8:55 PM,Mall,Coffee,Latte,Latte , Small,3.44,1,3.44,Mobile,C7702
T102745,10/31/2024,7:20 PM,University,Tea,Black Tea,Black Tea , Medium,1.83,2,3.66,Card,C5545
T102882,10/31/2024,11:00 PM,Suburb,Coffee,Latte,Latte , Large,3.94,1,3.94,Mobile,C9223
T100377,11/1/2024,11:52 PM,University,Coffee,Americano,Americano , Small,3.22,1,3.22,Mobile,C5438
T100771,11/1/2024,3:52 PM,Mall,Beverage,Smoothie,Smoothie , Medium,2.71,1,2.71,Card,C1617
T100791,11/1/2024,11:39 PM,Suburb,Tea,Green Tea,Green Tea , Large,2.28,1,2.28,Cash,C9132
T101705,11/1/2024,10:39 PM,Airport,Coffee,Flat White,Flat White , Medium,2.71,1,2.71,Card,C1560
T102029,11/1/2024,7:49 PM,Suburb,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,3.75,1,3.75,Cash,C7741
T100042,11/2/2024,10:01 AM,Suburb,Coffee,Cappuccino,Cappuccino , Large,3.04,1,3.04,Card,C6492
T100186,11/2/2024,6:46 PM,Downtown,Coffee,Flat White,Flat White , Small,2.89,1,2.89,Cash,C9548
T101371,11/2/2024,12:14 AM,Mall,Coffee,Americano,Americano , Small,4.65,1,4.65,Cash,C9051
T101887,11/2/2024,7:04 AM,Downtown,Coffee,Mocha,Mocha , Small,2.55,1,2.55,Mobile,C2495
T102962,11/2/2024,4:57 AM,Downtown,Beverage,Iced Tea,Iced Tea , Medium,3.05,1,3.05,Card,C6421
T100247,11/3/2024,4:38 AM,Downtown,Tea,Herbal,Herbal , Large,2.2,1,2.2,Card,C4299
T100424,11/3/2024,8:49 AM,Downtown,Tea,Herbal,Herbal , Small,3.88,1,3.88,Card,C2624
T100797,11/3/2024,3:19 AM,Mall,Beverage,Iced Tea,Iced Tea , Medium,3.36,1,3.36,Card,C1164
T102041,11/3/2024,9:15 PM,Airport,Coffee,Americano,Americano , Small,3.2,1,3.2,Card,C7859
T102456,11/3/2024,2:05 PM,Downtown,Coffee,Americano,Americano , Medium,3.69,1,3.69,Card,C3614
T102458,11/3/2024,8:31 PM,University,Coffee,Flat White,Flat White , Small,3.73,1,3.73,Card,C8384
T102495,11/3/2024,6:59 PM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,5.78,1,5.78,Cash,C2862
T100017,11/4/2024,2:42 AM,University,Beverage,Lemonade,Lemonade , Medium,2.87,1,2.87,Card,C5666
T101068,11/4/2024,10:17 AM,Mall,Coffee,Latte,Latte , Medium,4.73,1,4.73,Card,C9111
T101168,11/4/2024,11:38 PM,Downtown,Coffee,Flat White,Flat White , Small,4.34,1,4.34,Card,C9676
T101361,11/4/2024,4:17 PM,University,Sandwich,Tuna Sandwich,Tuna Sandwich , Large,6.71,1,6.71,Cash,C2890
T101763,11/4/2024,10:04 AM,Airport,Pastry,Scone,Scone , Large,1.81,2,3.62,Card,C4531
T101884,11/4/2024,10:18 AM,Airport,Beverage,Lemonade,Lemonade , Large,2.96,1,2.96,Card,C1102
T100067,11/5/2024,7:38 AM,Downtown,Beverage,Lemonade,Lemonade , Small,2.22,1,2.22,Card,C6324
T100293,11/5/2024,9:57 AM,University,Coffee,Mocha,Mocha , Small,1.59,1,1.59,Card,C6543
T101368,11/5/2024,12:02 PM,University,Sandwich,Tuna Sandwich,Tuna Sandwich , Large,4.29,2,8.58,Cash,C8304
T101386,11/5/2024,5:04 AM,Airport,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,4.85,1,4.85,Cash,C2236
T101551,11/5/2024,9:11 PM,Mall,Pastry,Croissant,Croissant , Medium,2.56,1,2.56,Card,C3794
T101815,11/5/2024,8:12 PM,Mall,Pastry,Muffin,Muffin , Medium,2.14,1,2.14,Mobile,C3278
T102105,11/5/2024,4:20 PM,Downtown,Coffee,Cappuccino,Cappuccino , Small,3.86,2,7.72,Mobile,C8750
T102192,11/5/2024,11:22 AM,University,Coffee,Latte,Latte , Medium,3.87,1,3.87,Card,C9841
T102395,11/5/2024,11:38 AM,Suburb,Pastry,Croissant,Croissant , Large,2.07,1,2.07,Card,C5590
T102403,11/5/2024,11:21 PM,Airport,Coffee,Espresso,Espresso , Medium,4.41,1,4.41,Card,C9558
T102717,11/5/2024,5:37 AM,Downtown,Coffee,Mocha,Mocha , Medium,3.58,2,7.16,Cash,C2459
T100423,11/6/2024,2:13 AM,Mall,Beverage,Smoothie,Smoothie , Large,2.96,2,5.92,Cash,C5302
T100740,11/6/2024,8:08 AM,University,Coffee,Espresso,Espresso , Small,2.58,1,2.58,Card,C7440
T100955,11/6/2024,7:11 PM,Mall,Tea,Herbal,Herbal , Large,2.33,1,2.33,Card,C6417
T101276,11/6/2024,5:56 PM,Mall,Coffee,Mocha,Mocha , Small,4.78,1,4.78,Card,C9022
T101431,11/6/2024,5:30 PM,Downtown,Pastry,Scone,Scone , Medium,2.12,1,2.12,Card,C7270
T101492,11/6/2024,7:12 PM,Mall,Coffee,Flat White,Flat White , Medium,4.38,1,4.38,Cash,C4667
T102056,11/6/2024,8:05 PM,Mall,Coffee,Latte,Latte , Small,4.12,1,4.12,Cash,C8309
T102312,11/6/2024,2:20 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.29,1,4.29,Card,C1082
T102361,11/6/2024,4:06 PM,Downtown,Coffee,Flat White,Flat White , Small,3.44,1,3.44,Card,C5242
T100652,11/7/2024,4:30 AM,Mall,Pastry,Bagel,Bagel , Small,2.65,1,2.65,Card,C6740
T100715,11/7/2024,4:30 AM,Downtown,Coffee,Espresso,Espresso , Large,3.39,1,3.39,Card,C5999
T100893,11/7/2024,8:43 AM,Mall,Coffee,Mocha,Mocha , Medium,4.17,1,4.17,Card,C7729
T101393,11/7/2024,11:19 PM,University,Beverage,Smoothie,Smoothie , Large,2.69,1,2.69,Card,C7005
T101894,11/7/2024,11:02 PM,Mall,Tea,Black Tea,Black Tea , Large,2.52,1,2.52,Card,C6588
T101999,11/7/2024,3:54 AM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,3.45,1,3.45,Cash,C9096
T102186,11/7/2024,9:32 PM,Airport,Pastry,Scone,Scone , Small,1.41,1,1.41,Card,C9608
T102704,11/7/2024,11:10 AM,Airport,Tea,Herbal,Herbal , Large,2.35,1,2.35,Card,C8105
T100380,11/8/2024,9:18 PM,Mall,Tea,Green Tea,Green Tea , Large,2.37,1,2.37,Card,C5989
T100777,11/8/2024,10:10 AM,Suburb,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,6.11,1,6.11,Cash,C9451
T101163,11/8/2024,9:43 AM,Mall,Tea,Chai,Chai , Small,2.43,2,4.86,Cash,C5323
T101171,11/8/2024,8:19 PM,Downtown,Coffee,Flat White,Flat White , Small,3.81,1,3.81,Cash,C2248
T101252,11/8/2024,2:56 AM,Suburb,Coffee,Espresso,Espresso , Small,3.93,1,3.93,Card,C5344
T101353,11/8/2024,7:39 AM,Suburb,Beverage,Iced Tea,Iced Tea , Medium,4.27,1,4.27,Cash,C8569
T101556,11/8/2024,3:14 AM,Mall,Tea,Black Tea,Black Tea , Small,1.66,1,1.66,Card,C9820
T101988,11/8/2024,2:06 PM,Suburb,Coffee,Americano,Americano , Large,4.52,1,4.52,Card,C6362
T102770,11/8/2024,11:19 AM,Mall,Coffee,Espresso,Espresso , Medium,4.04,1,4.04,Card,C3184
T102820,11/8/2024,10:39 AM,Downtown,Coffee,Americano,Americano , Large,3.56,1,3.56,Card,C1723
T102873,11/8/2024,2:32 AM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,4.65,2,9.3,Cash,C3115
T100024,11/9/2024,1:43 PM,Mall,Coffee,Flat White,Flat White , Large,4.59,1,4.59,Card,C7243
T100401,11/9/2024,1:28 PM,Suburb,Beverage,Iced Tea,Iced Tea , Small,2.83,1,2.83,Mobile,C8925
T100533,11/9/2024,5:51 AM,Downtown,Coffee,Latte,Latte , Large,3.27,1,3.27,Card,C2794
T101654,11/9/2024,9:22 AM,Suburb,Coffee,Espresso,Espresso , Small,3.61,1,3.61,Card,C5521
T101862,11/9/2024,4:05 AM,Downtown,Tea,Chai,Chai , Large,2.55,1,2.55,Cash,C5158
T102482,11/9/2024,4:35 AM,Mall,Pastry,Croissant,Croissant , Small,2.53,1,2.53,Card,C6982
T102526,11/9/2024,9:49 AM,University,Coffee,Cappuccino,Cappuccino , Small,3.38,1,3.38,Card,C4256
T102555,11/9/2024,3:07 PM,Airport,Coffee,Latte,Latte , Large,2.69,1,2.69,Card,C9748
T102693,11/9/2024,1:50 AM,Suburb,Beverage,Lemonade,Lemonade , Medium,3.42,1,3.42,Card,C4409
T102752,11/9/2024,2:02 AM,Downtown,Coffee,Cappuccino,Cappuccino , Small,2.32,1,2.32,Cash,C3931
T102875,11/9/2024,4:43 AM,University,Coffee,Mocha,Mocha , Large,3.12,1,3.12,Card,C4063
T100190,11/10/2024,2:32 AM,Mall,Coffee,Mocha,Mocha , Medium,3.52,1,3.52,Mobile,C3376
T100734,11/10/2024,12:37 AM,Downtown,Beverage,Smoothie,Smoothie , Small,2.15,1,2.15,Card,C4904
T100939,11/10/2024,2:16 AM,Mall,Pastry,Bagel,Bagel , Large,2.77,1,2.77,Mobile,C8840
T101466,11/10/2024,7:38 AM,Downtown,Coffee,Cappuccino,Cappuccino , Small,3.05,1,3.05,Card,C9139
T102606,11/10/2024,6:01 PM,Airport,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,5.29,1,5.29,Card,C6278
T100049,11/11/2024,3:40 AM,Downtown,Pastry,Muffin,Muffin , Small,2.6,1,2.6,Cash,C1787
T100379,11/11/2024,11:16 AM,Downtown,Coffee,Latte,Latte , Medium,3.57,1,3.57,Mobile,C3985
T100694,11/11/2024,1:36 AM,University,Coffee,Latte,Latte , Medium,4.2,1,4.2,Card,C3389
T101039,11/11/2024,11:45 AM,Airport,Beverage,Smoothie,Smoothie , Medium,2.1,1,2.1,Mobile,C3172
T101140,11/11/2024,6:44 PM,University,Pastry,Bagel,Bagel , Small,2.06,1,2.06,Card,C3589
T101609,11/11/2024,4:58 AM,Airport,Pastry,Muffin,Muffin , Large,1.81,1,1.81,Card,C3619
T101773,11/11/2024,7:35 PM,Airport,Coffee,Flat White,Flat White , Medium,3.07,1,3.07,Card,C8015
T101953,11/11/2024,6:19 PM,University,Coffee,Cappuccino,Cappuccino , Small,4.56,2,9.12,Mobile,C9552
T102113,11/11/2024,5:03 PM,Airport,Coffee,Americano,Americano , Small,2.7,1,2.7,Card,C1510
T102279,11/11/2024,6:08 PM,Mall,Pastry,Bagel,Bagel , Small,1.54,1,1.54,Card,C2733
T102365,11/11/2024,10:17 AM,Downtown,Pastry,Croissant,Croissant , Large,2.36,1,2.36,Card,C5810
T102422,11/11/2024,12:52 PM,Suburb,Coffee,Latte,Latte , Small,3.26,1,3.26,Mobile,C2186
T102826,11/11/2024,11:44 PM,Airport,Coffee,Flat White,Flat White , Medium,4.61,2,9.22,Mobile,C5682
T102977,11/11/2024,8:01 PM,Suburb,Coffee,Mocha,Mocha , Small,1.8,1,1.8,Card,C5080
T100322,11/12/2024,9:40 PM,University,Coffee,Mocha,Mocha , Medium,3.22,1,3.22,Card,C2425
T100646,11/12/2024,12:26 AM,Mall,Coffee,Cappuccino,Cappuccino , Large,3.78,1,3.78,Mobile,C8165
T100660,11/12/2024,7:45 PM,Airport,Coffee,Flat White,Flat White , Small,2.29,2,4.58,Card,C6151
T100845,11/12/2024,6:56 AM,University,Pastry,Bagel,Bagel , Small,2.41,1,2.41,Card,C7596
T101841,11/12/2024,6:10 AM,Mall,Coffee,Cappuccino,Cappuccino , Large,4.23,1,4.23,Card,C3613
T100183,11/13/2024,2:10 AM,Downtown,Pastry,Bagel,Bagel , Small,2.35,1,2.35,Card,C4642
T100196,11/13/2024,5:47 PM,Airport,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.02,1,4.02,Mobile,C8063
T100440,11/13/2024,11:44 AM,Downtown,Pastry,Bagel,Bagel , Large,1.13,1,1.13,Card,C9688
T100951,11/13/2024,11:26 PM,University,Tea,Green Tea,Green Tea , Medium,2.14,1,2.14,Cash,C8695
T101022,11/13/2024,9:07 PM,Downtown,Beverage,Smoothie,Smoothie , Small,3.67,1,3.67,Cash,C8215
T101219,11/13/2024,10:22 AM,Suburb,Coffee,Espresso,Espresso , Medium,3.26,1,3.26,Mobile,C6502
T101434,11/13/2024,3:25 AM,Mall,Coffee,Americano,Americano , Large,5.32,1,5.32,Card,C3978
T101506,11/13/2024,10:16 PM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,3.87,1,3.87,Card,C6412
T101617,11/13/2024,9:37 AM,Downtown,Coffee,Latte,Latte , Large,5.06,2,10.12,Mobile,C2690
T101854,11/13/2024,4:12 AM,Downtown,Coffee,Latte,Latte , Medium,4.46,1,4.46,Mobile,C5994
T101856,11/13/2024,9:26 AM,Mall,Coffee,Mocha,Mocha , Small,4.28,1,4.28,Card,C7039
T101952,11/13/2024,10:14 PM,Airport,Coffee,Cappuccino,Cappuccino , Medium,4.19,1,4.19,Card,C4285
T100433,11/14/2024,5:05 PM,Mall,Coffee,Cappuccino,Cappuccino , Large,4.83,1,4.83,Card,C6136
T100868,11/14/2024,9:00 AM,Mall,Tea,Black Tea,Black Tea , Large,2.99,1,2.99,Cash,C7768
T101012,11/14/2024,7:22 AM,Downtown,Coffee,Mocha,Mocha , Medium,3.44,1,3.44,Card,C4166
T101165,11/14/2024,3:21 AM,Mall,Tea,Green Tea,Green Tea , Large,2.52,2,5.04,Cash,C9814
T101236,11/14/2024,9:36 PM,University,Coffee,Flat White,Flat White , Small,2.63,1,2.63,Card,C3894
T101535,11/14/2024,6:04 PM,Downtown,Pastry,Scone,Scone , Small,2.81,2,5.62,Card,C1984
